question_id,question,model_answer,ground_truth,confidence,cosine_sim
5a74ce9655429974ef308c6c,"What retailer in ABQ Uptown is headquarted in Poole, Dorset, United Kingdom?",,Lush Ltd.,0.9960849285125732,0.17818504571914673
5a713a5a5542994082a3e6a9,What football club plays in the area between the old tool gates: Brook Bar and Trafford bar?,,Manchester United,0.9911091327667236,0.2495434284210205
5ab341f755429969a97a8114,"The song ""Chim Chim Cher-ee"" can be heard  in the ""Mary Poppins"" scene of a Disney ride that debuted in what year?",,1989,0.9804432392120361,0.26155227422714233
5a8325b35542990548d0b18f,"Who held the record for the longest service in the Australian Parliament for a woman, and was surpassed by  a former Australian politician who was the 29th Speaker of the House of Representatives?", dorothy tangney,Kathryn Jean Martin,0.8791599273681641,0.314401775598526
5ab9374b554299131ca422c6,"Which man who presented the Australia 2022 FIFA World Cup bid was born on October 22, 1930?",,Frank Lowy,0.9852925539016724,0.2595009505748749
5ae52c0f5542992663a4f12e,What major city is the Faith Lutheran Middle School and High School located by?,,Las Vegas,0.29383689165115356,0.1880861222743988
5adbfbd555429947ff173893,What British singer-songwriter hosted the 16th Annual Young Hollywood Awards?,,Kelly Lee Osbourne,0.3163135051727295,0.14391052722930908
5ab7f0015542992aa3b8c88b,Who did the Star and Dagger bass player marry?,,Sean Yseult.,0.9982060194015503,0.11607183516025543
5ac547525542993e66e822a3,"In 2017, what was 3/4th of the organization that also has a Center for Veterinary Medicine as well as part of the U.S. Department of Health and Human Services, spent on?",,Prescription Drug User Fee Act,0.9969494938850403,0.05388972908258438
5a7cbf8c554299452d57b9f4,"Which came out first, Dinosaur or McFarland, USA",,Dinosaur,0.9929962754249573,0.2800943851470947
5a7ddc5a5542995f4f4022da,Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in which city in Kansas?, wichita,Wichita,0.8898707032203674,1.0000001192092896
5a7a1cd85542990783324e65,What was the 58th quadrennial American presidential election held after the 2016 Michigan Democratic primary?,,United States presidential election of 2016,0.9893267154693604,0.19797173142433167
5ae0a59a55429945ae9593e2,This Celtic ruler who was born in AD 43 ruled southeastern Britain prior to conquest by which empire?,,Roman,0.9851334691047668,0.2683507204055786
5a8b987f5542997f31a41d7a,"What is the name of the detective novelist parent of the author of '""Q"" Is for Quarry'?",,C. W. Grafton,0.9057008624076843,0.1002306193113327
5a8739a05542994775f607ab,What is the birthplace of the Senator who represents the first of 62 districts in the State Senate?," january 12, 1960","Brooklyn, New York",0.7887027263641357,0.12593567371368408
5ae67dba55429908198fa5f0,The Memphis Hustle are based in a suburb of a city with a population of what in 2010?,,"48,982",0.9478801488876343,0.033816225826740265
5a7b3f4d5542992d025e67bb,"Which songwriting duo composed music for ""La La Land"", and created lyrics for ""A Christmas Story: The Musical""? ", pasek and paul benj pasek and justin paul,Pasek & Paul,0.25071853399276733,0.8002334237098694
5ae2dfd155429928c423951b,"Which of the city at the south of Shelly Beach, New South Wales is a local government area in the Hunter region of New South Wales, Australia?",,City of Newcastle,0.9964240193367004,0.1319640427827835
5ab6ba245542995eadef007f,Are Bamboo Mañalac and Danny Jones both musicians?,,yes,0.9913091063499451,0.4865747094154358
5ab8854555429934fafe6e0c,"Works by Hanna Leena Kristiina Varis are part of a collection in a museum that houses approximately 65,000 what?",,drawings,0.9946116209030151,0.2768034338951111
5a8eea4a5542990e94052bb7,When was the Western Germanic language spoken from which the small settlement situated on the river Leda opposite Leer derives its name?,,between the 8th and 16th centuries,0.973074197769165,0.03561931848526001
5a74c85055429916b0164218,"Born on 6 March 1937, this man was also a citizen of the United Kingdom.",,Alistair Grant,0.90684974193573,0.19618761539459229
5a88dcf9554299206df2b383,"What country does Hatton Hill and Hatton Castle, Angus have in common?","What country does Hatton Hill and Hatton Castle, Angus have in common?hatton castle, angus hatton castle stands on the lower part of hatton hill, the most easterly of the sidlaw hills, to the south of newtyle in angus, scotland. the castle overlooks the wooded den of newtyle, and its views extend across strathmore and include ben lawers and schiehallion as well as the angus and glenshee hills. the 16th - century castle was originally built in a typical scottish "" z plan "" tower house design, as a fortified country house or "" chateau "". there was an earlier castle called balcraig castle which stood less than half a mile from the present building, also on hatton hill. auchterhouse castle auchterhouse castle is a c. 13th century castle located northwest of dundee, angus, scotland. the original castle was enclosed with walls, towers, and contained a keep. the castle may have been in ownership of the ramsay family, who were hereditary sheriffs of angus. sir william wallace is alleged to have stayed at the castle and one its towers was named in his honour. king edward i of england spent the night of the 20 july 1303 at the castle. the castle came into the possession of james erskine, 7th earl of buchan who may have built the 17th century tower house. hatton hill hatton hill is a mountain landform in angus, scotland",Scotland,0.309935986995697,0.2645076513290405
5a7625c7554299109176e668,What podcast was the cheif executive officer of Nerdist Industries a guest on?,,Comedy Film Nerds,0.996124267578125,0.14629141986370087
5ac0d83a554299294b219038,Randall Cunningham II was a multi-sport athlete at the high school located in what Nevada city?,,Summerlin,0.993465781211853,0.2136763334274292
5a790d8f554299029c4b5eec,"Which English musician is known for both the songs ""See Yourself"" and ""Withing You Without You""?", george harrison,George Harrison,0.9825513362884521,1.0
5ab2c5e255429916697740ba,"Which professional ice hockey position does the Captain of the National Hockey League All-Star Game ""Away Team"" play?",,Canadian professional ice hockey centre,0.9270212054252625,0.11487296223640442
5abcfc365542993a06baf9d6,"What year did the series on CBS, starring the actor who known for his role in ""Rebel Without a Cause,"" air?",,1952,0.9962188601493835,0.1384608894586563
5a8ee6915542990e94052bad,"What season was the character introduced that becomes the main antagonist in the  following season, from the animated television series created by Bryan Konietzko and Michael Dante DiMartino as a sequel to """", which aired from 2005 to 2008? ",,third,0.5784023404121399,0.42414751648902893
5abba4855542993f40c73b68,"Who were the directors of the 2009 American science fiction film starring the actor who played Dexter Morgan in the Showtime TV Network series ""Dexter""?",,Mark Neveldine and Brian Taylor,0.9972043037414551,0.12593159079551697
5ae0bae555429906c02dab08,"Which travel parody series featured American actor, comedian, and radio host best known as the host of ""The Joe Schmo Show""?",,Hidden America with Jonah Ray,0.8204668760299683,0.0794098973274231
5ab271fe554299449642c8a6,Do The Importance of Being Icelandic and The Five Obstructions belong to different film genres ?,,no,0.24240653216838837,0.503203272819519
5a7997a2554299029c4b5f59,Tefik Selim Mborja was a part of a party that held power in Albania until what year? , 1954,1943,0.9268355369567871,0.5021845698356628
5add673e5542992ae4cec54d,Joe Walker played for which team that ends their regular season with the Civil War rivalry game?,,Oregon Ducks football,0.479561984539032,0.2186095416545868
5ae819ac55429952e35eaa16,"What station broadcast the episode ""Marry Me a Little, Marry Me a Little More"" , of the series created by Max Mutchnick and David Kohan?", nbc,National Broadcasting Company,0.3420030176639557,0.5454515814781189
5aba65a055429939ce03dcd2,Georges-Henri Bousquet translated the work of a historian who is of what heritage?, french,North African Arab,0.7691481709480286,0.27711498737335205
5a87bada5542994846c1cddc,In which city are the headquarters of the American research and scientific development company where Ravi Sethi worked as computer scientist located?,,Murray Hill,0.7446742653846741,0.21279701590538025
5ae74fc45542997b22f6a6b4,What is the full name of the viral respiratory disease in which Yi Guan's research helped to prevent the outbreak of?,,severe acute respiratory syndrome,0.16225260496139526,0.02808242291212082
5adf65555542992d7e9f9334,Which Kentucky Writers Hall of Fame author has had works published by Dim Gray Bar Press?,,Wendell Berry,0.9439772367477417,0.1423485428094864
5ade69e455429975fa854ec5,What director worked with Vikram Bhatt on a film starring actors Rajneesh Duggal and Adah Sharma?,,Tinu Suresh Desai,0.9768092632293701,0.19964677095413208
5ae057fd55429945ae959328, Robert Smith founded the multinational company headquartered in what city?,,"Golden Valley, Minnesota,",0.9960113167762756,0.0865434855222702
5ab28019554299722f9b4d51,What amount was the settlement that the character from the Son of al Quada got in 2017?,,$10.5 million,0.9961351156234741,0.12322594970464706
5a75f79555429976ec32bcca,"Considered the strongest recorded tropical cyclone, which cyclone had a film made about it in 2007?",,1999 Odisha cyclone,0.9838947653770447,0.039820119738578796
5adef80b5542993a75d263c4,The 2000 British film Snatch was later adapted into a television series for what streaming service?,,Crackle,0.2723291516304016,0.27941325306892395
5ae0aaf455429945ae959401,Chris Williams last played for which football club from the National League North?,,Salford City Football Club,0.9904394745826721,0.17308691143989563
5ab47d765542991751b4d78f,Who designed the hotel that held the IFBB professional bodybuilding competition in September 1991?,,architect Michael Graves,0.5037213563919067,0.05070663243532181
5a7ed2c655429930675135e5,"At the 71st Golden Globe Awards for television in 2013, what achievement did Breaking Bad, police sitcom Brooklyn Nine-Nine and American Hustle attain?",,multiple awards,0.9169108867645264,0.3118198812007904
5ac3e0f7554299194317388b,Which actor does American Beauty and American Beauty have in common?,,Kevin Spacey,0.9511392116546631,0.2106289267539978
5a7bae20554299294a54aa96,Onika Tanya Maraj is a judge on a television show hosted by whom? ,,Ryan Seacrest,0.9492276906967163,0.15598535537719727
5ab8ee035542991b5579f04b,Are Hot Rod and The Memory of Our People both magazines?,,yes,0.9541094899177551,0.4865747094154358
5a7a276d5542996c55b2dd27,Who was Chamberlain and Colonel of the military staff of The Merrie Monarch?,,Colonel Charles Hastings Judd,0.9898391962051392,0.05543643981218338
5a717d4c5542994082a3e854,"Who has written more than 300 papers, Semyon Aranovich Gershgorin or Pavel Alexandrov?",,Pavel Sergeyevich Alexandrov,0.9935935735702515,0.16560029983520508
